,id,hash,series_id,tournament_id,event_id,version,minor_version,dataset_id,dataset_version,platform_id,ladder_id,rated,winning_team_id,builtin_map_id,map_size_id,map_name,event_map_id,rms_zr,rms_custom,rms_seed,guard_state,fixed_positions,direct_placement,effect_quantity,played,added,platform_match_id,duration,completed,restored,postgame,type_id,difficulty_id,population_limit,map_reveal_choice_id,cheats,speed_id,lock_teams,mirror,diplomacy_type,team_size,starting_resources_id,starting_age_id,victory_condition_id,team_together,all_technologies,lock_speed,multiqueue,lobby_name,treaty_length,build,map_tiles,has_playback,game_version,save_version,version_id,hc,starting_palisades,starting_town_centers,starting_walls,state_reader_interval,state_reader_runtime,state_reader_version,platform_metadata,water_percent,lobby_private,lobby_opened,server,log_version
64,1992287,e04af97fcebd36791b3a7a32f3b9dde5453084be,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:11.535509,,0 days 00:02:28.050000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c870>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0105555555555556,,,,4.0
65,1992286,37475e5831f9129bb205d642a62dcb2f4fed2571,199818856,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 10:56:11.910000,2020-05-09 17:17:09.397396,,0 days 00:52:25.050000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64c940>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
66,1652815,ad81d24dee8544c6d1a020be3b7d8d9d583729d2,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-25 00:31:52.000000,2020-03-22 17:53:58.376289,,0 days 00:18:44.505000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64ca10>,,VER 9.4,11.76,8,,,,,,,,,,,,,
67,1652814,6d4b1f831f3c9bef2dd54bc9b5af877acce48e6a,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2009-04-25 03:14:58.000000,2020-03-22 17:53:55.584641,,0 days 00:34:15.330000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64cae0>,,VER 9.4,11.76,8,,,,,,,,,,,,,
68,1652813,31fe019bc8b8ab636f32d1c15514c618321671cf,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,16.0,144,Fortress,,False,False,,False,False,False,False,2009-04-25 01:00:38.000000,2020-03-22 17:53:53.471204,,0 days 00:38:56.040000000,True,False,False,1,3,200,0,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64cbb0>,,VER 9.4,11.76,8,,,,,,,,,,,,,
69,1652812,e064b9c3babcf1711a9445807b5cb4fc7dc66080,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2009-04-25 03:33:26.000000,2020-03-22 17:53:51.589028,,0 days 00:22:46.245000000,True,False,False,0,3,200,0,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64cc80>,,VER 9.4,11.76,8,,,,,,,,,,,,,
70,1652811,4dbc4c1f0815efc318865cdd50f3997ff440aded,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,29.0,120,Arena,,False,False,,False,False,False,False,2009-04-25 02:40:34.000000,2020-03-22 17:53:49.519106,,0 days 00:25:18.705000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64cd50>,,VER 9.4,11.76,8,,,,,,,,,,,,,
71,1652810,3ae8ac845d715418470dfa61ff923d91700ce235,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2009-04-25 02:20:20.000000,2020-03-22 17:53:46.891139,,0 days 00:30:36.045000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e64ce20>,,VER 9.4,11.76,8,,,,,,,,,,,,,
72,1652809,a7d728f841955378d32f876efd4532dc8ba19b40,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-25 00:17:20.000000,2020-03-22 17:53:45.378857,,0 days 00:04:36.390000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e64cef0>,,VER 9.4,11.76,8,,,,,,,,,,,,,
73,1652808,92743a5ef45442cd38638e33d96392696cee3285,199818855,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2009-04-25 01:43:48.000000,2020-03-22 17:53:43.415848,,0 days 00:54:59.670000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b050>,,VER 9.4,11.76,8,,,,,,,,,,,,,
74,1652824,9f4a7b6852473fac35b43f05225adf15e2a4a96e,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,16.0,144,Fortress,,False,False,,False,False,False,False,2009-04-26 00:40:46.000000,2020-03-22 17:54:17.783131,,0 days 00:37:56.460000000,True,False,False,1,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b120>,,VER 9.4,11.76,8,,,,,,,,,,,,,
75,1652820,ce3b8d98a8f234f4abed044586fe5b3a4ad291e0,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2009-04-26 02:17:16.000000,2020-03-22 17:54:08.831048,,0 days 00:48:15.660000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b1f0>,,VER 9.4,11.76,8,,,,,,,,,,,,,
76,1652819,12e593fb32f14b790b34e27e721fb3d1e0aafbd3,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,0,29.0,120,Arena,,False,False,,False,False,False,False,2009-04-26 01:34:36.000000,2020-03-22 17:54:06.454101,,0 days 00:29:22.065000000,True,False,False,0,3,200,2,False,150,True,False,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b2c0>,,VER 9.4,11.76,8,,,,,,,,,,,,,
77,1652817,64448bb6d782e76241552e67bd9d8cb8e86d4e7e,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-26 01:12:12.000000,2020-03-22 17:54:02.275737,,0 days 00:41:23.955000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b390>,,VER 9.4,11.76,8,,,,,,,,,,,,,
78,1652818,9b7befb440b9a0e8a339042023e7f685df3e984e,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,0,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-26 00:15:32.000000,2020-03-22 17:54:04.324032,,0 days 00:30:15.795000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b460>,,VER 9.4,11.76,8,,,,,,,,,,,,,
79,1652816,3d29bc7ff8b9474aae6e191e3c7194bcbb22b7ae,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2009-04-26 00:44:44.000000,2020-03-22 17:54:00.646601,,0 days 00:02:51.720000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b530>,,VER 9.4,11.76,8,,,,,,,,,,,,,
80,1652823,d8ca5c4d3f9e9e44482e9081d73ed52b3c73bb7f,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2009-04-26 02:27:06.000000,2020-03-22 17:54:15.550552,,0 days 00:04:46.290000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b600>,,VER 9.4,11.76,8,,,,,,,,,,,,,
81,1652822,0147a86b8a0b8041b59db6da202c5d4fbef69d48,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2009-04-26 02:44:56.000000,2020-03-22 17:54:13.522896,,0 days 00:27:31.275000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b6d0>,,VER 9.4,11.76,8,,,,,,,,,,,,,
82,1652821,aaa9610ff9c66436b32331e13e33e5831da1be29,199818850,3032141acdc35ab4d482ab4a-bcc2_s2,bcc2,,,0,1.0c,voobly,,,0,,120,MFO@DoubleArabia,,False,True,,False,False,False,False,2009-04-26 03:15:22.000000,2020-03-22 17:54:11.193657,,0 days 00:27:34.875000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b7a0>,,VER 9.4,11.76,8,,,,,,,,,,,,,
83,1992280,832d7aceb798bb55528e76f2f641ec3e7fab4c0a,199818632,3032141acdc35ab4d482ab4a-bcc2_s1,bcc2,,,0,1.0c,,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 11:53:08.212000,2020-05-09 17:16:30.341539,,0 days 00:53:29.220000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b870>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.489728009259259,,,,4.0
84,1992279,cdc042173d07fa32f4ff162a678f674c660604fd,199818632,3032141acdc35ab4d482ab4a-bcc2_s1,bcc2,,,0,1.0c,,,,1,23.0,144,Team Islands,,False,False,,False,False,False,False,2020-05-03 11:53:08.212000,2020-05-09 17:16:27.711813,,0 days 00:03:05.445000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66b940>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.490837191358025,,,,4.0
85,1992276,7d4a6a7cb3076f13b03ed49a9cbd7dd6f497bda6,199818632,3032141acdc35ab4d482ab4a-bcc2_s1,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 11:53:08.212000,2020-05-09 17:16:25.356538,,0 days 00:40:48.225000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66ba10>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
86,1992275,0d348eebd35a2872b3c71e0383720253d885e0f0,199818632,3032141acdc35ab4d482ab4a-bcc2_s1,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 11:53:08.212000,2020-05-09 17:16:22.036430,,0 days 00:55:38.100000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66bae0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
87,1992274,8ef321a2f40ae2d061f87a92b64d0e8f02528b11,199818632,3032141acdc35ab4d482ab4a-bcc2_s1,bcc2,,,0,1.0c,,,,1,9.0,120,Arabia,,False,False,,False,False,False,False,2020-05-03 11:53:08.212000,2020-05-09 17:16:20.250132,,0 days 00:02:58.560000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66bbb0>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
88,1992271,84fcb67448cb244f3c6a2388c677bb1a7c19be23,199818631,3032141acdc35ab4d482ab4a-bcc2_s1,bcc2,,,0,1.0c,,,,0,,120,UltraRandom_v4,,False,True,,False,False,False,False,2020-05-03 11:52:53.658000,2020-05-09 17:16:17.215299,,0 days 01:10:14.250000000,True,False,False,0,3,200,0,False,150,True,True,1v1,1v1,,,,,,,,,,,<memory at 0x11e66bc80>,,VER 9.4,11.76,8,,False,1.0,False,,,,,0.0,,,,4.0
